,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelwalk,labelsit,labelride,labelrun,mag_phone_x,mag_phone_y,mag_phone_z,loc_phone_latitude,loc_phone_longitude,loc_phone_speed,simple_dist_outlier
2023-06-09 14:26:45.502269952,-0.05074447632,0.1894310760499999,9.8088024905,8.626939962e-05,-0.0006711995229,0.001137290848,0,1,0,0,-9.858963013,-2.463314056,-36.55059814,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:45.752269952,-0.05298980713,0.193996582,9.819131012,-0.00047548190943,-0.0012559842435,-0.0008122389554,0,1,0,0,-10.11842346,-2.32894516,-36.20919227500001,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:46.002269952,-0.04026626587,0.1883084106,9.803114319,0.001093791099,0.0006553588901,0.002211571438,0,1,0,0,-10.03642273,-2.458076477,-36.67395782,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:46.252269952,-0.05658233643,0.1746867371,9.837093658,0.00167644117,0.0006920052692,-0.0006367946044,0,1,0,0,-10.24105835,-2.46557045,-36.5767746,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:46.502269952,-0.054112472535,0.1910028076,9.814340973,0.002663780469,-0.000488898484,-0.000599303632,0,1,0,0,-10.25636292,-2.605836868,-36.55699921,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:46.752269952,-0.06780899048,0.1916015625,9.814490662,-0.00031833356477,0.00040126778185,0.0023150756025,0,1,0,0,-10.0385208115,-2.7845163345,-36.263694765,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:47.002269952,-0.0505947876,0.1980381775,9.816735992,0.0001856068266,0.001289299224,-5.98259503e-05,0,1,0,0,-9.975631714,-2.963489532,-36.07997131,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:47.252269952,-0.04535568237,0.1974394226,9.827962646,-0.001880931784,0.000105136307,0.0002063242719,0,1,0,0,-10.14099121,-2.484664917,-36.27342987,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:47.502269952,-0.05613327026,0.1971400452,9.81464035,-0.000264016795,-0.001519206329,0.001396078849,0,1,0,0,-9.940109253,-2.889957428,-36.37702179,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:47.752269952,-0.05935157776,0.18666183475,9.8213014985,-0.0008674235724499,0.0003758814419,0.0008011279858999,0,1,0,0,-10.11013794,-2.6774349215,-36.49138832,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:48.002269952,-0.0672102356,0.1945953369,9.815688171,-0.0006254672189,0.002302482491,-0.0005906752776,0,1,0,0,-10.07058716,-2.792987823,-36.75097656,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:48.252269952,-0.06661148071,0.1815724182,9.831405487,-0.0004301188746,0.0001426239032,-0.001606066828,0,1,0,0,-10.0716095,-2.776948929,-36.51921844,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:48.502269952,-0.05733078003,0.193996582,9.801467743,-0.002352015348,-0.0004005531082,-0.001399153611,0,1,0,0,-10.09242249,-2.757169724,-36.39427948,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:48.752269952,-0.0667611694349999,0.1880838776,9.813592529,-0.00036301199,-0.00044097762995,-0.0002825222327,0,1,0,0,-9.860015869,-2.8143377305,-36.454883575,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:49.002269952,-0.04281097412,0.1794767761,9.809401245,0.0007028678665,-0.0003791461932,-0.0006116877776,0,1,0,0,-9.887451172,-2.935552597,-36.19329453,52.33359549,4.914324795,-1.0,False
2023-06-09 14:26:49.252269952,-0.06885681152,0.1848655701,9.825118561,0.001225419575,0.00040477328,-0.001479387633,0,1,0,0,-9.874404907,-2.930267334,-36.56176758,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:49.502269952,-0.05658233643,0.2056723022,9.795180817,7.51564510000002e-05,0.000141098164025,0.00018627400275,0,1,0,0,-9.9759597795,-2.880657196,-36.688158035,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:49.752269952,-0.063168640135,0.2053729248,9.818083191,-0.0006605468225,0.001936179586,-0.0006097231526,0,1,0,0,-10.03967285,-2.981987,-36.45252228,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:50.002269952,-0.07005432129,0.2020797729,9.810748444,-0.002715632319,-0.0005662621697,-0.002036507707,0,1,0,0,-10.02153015,-2.912517548,-36.45965195,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:50.252269952,-0.06092330933,0.1919009399,9.804461517,-0.0007196897059,-0.0009452216327,-0.0009473549435,0,1,0,0,-10.36882019,-2.572740555,-36.49316788,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:50.502269952,-0.0592767334,0.1930984497,9.799821167,-0.00114742014555,0.0004074012395,-0.0005749415722,0,1,0,0,-10.032203676,-2.7817754745,-36.63017082,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:50.752269952,-0.067359924315,0.1888323211499999,9.811496887,0.001444643596,0.001122072572,-0.0004519559443,0,1,0,0,-9.88710022,-2.801197052,-37.1280098,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:51.002269952,-0.04894821167,0.1971400452,9.79952179,0.001030517276,0.0003333559725,0.001301999553,0,1,0,0,-10.06311035,-2.8145504,-36.7936554,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:51.252269952,-0.05119354248,0.2016307068,9.81239502,0.0004916993203,-0.0009644685779,0.002410615794,0,1,0,0,-10.20993042,-2.752994537,-37.0933876,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:51.502269952,-0.05957611084,0.1850152588,9.813742218,0.000678052718135,-0.00052492151715,0.001925332821,0,1,0,0,-10.113601685,-2.6559104920000003,-36.997585295,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:51.752269952,-0.054561538695,0.1972897338999999,9.8189064785,0.0007095859619,0.0002779774368,0.002234740648,0,1,0,0,-9.986785889,-2.635734558,-37.07426453,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:52.002269952,-0.06017486572,0.1974394226,9.812245331,-0.001507686451,-0.00145384809,0.001617048983,0,1,0,0,-10.18006897,-2.565914154,-36.74075699,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:52.252269952,-0.05957611084,0.1848655701,9.821526031,0.002603743691,-0.0008189998334,9.785103612e-05,0,1,0,0,-10.03979492,-2.351434708,-36.67691803,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:52.502269952,-0.05269042969,0.2142045593,9.824370117,0.0011941696865,0.0002040070249,-0.000312238407785,0,1,0,0,-10.06276703,-2.5864086155,-36.66835976,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:52.752269952,-0.0470771026599999,0.1940714264,9.8169605255,-0.0004114144831,-0.001467960188,0.00129595981,0,1,0,0,-9.804199219,-2.389633179,-36.46230698,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:53.002269952,-0.05822891235,0.185464325,9.815987549,-0.002405853942,6.052386016e-05,7.631652988e-05,0,1,0,0,-9.758560181,-2.596141815,-36.54849625,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:53.252269952,-0.06631210327,0.1930984497,9.829459534,0.002882103901,-0.0008463346167,-0.0021211938,0,1,0,0,-9.789962769,-2.857532501,-36.40748596,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:53.502269952,-0.06301895142,0.1883084106,9.813742218,0.00048954912925,0.00015492498645,7.098424500000017e-06,0,1,0,0,-9.979385376,-2.469490051,-36.58769798,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:53.752269952,-0.050220565795,0.19010467525,9.8144906615,0.001918776426,0.0011847266,-0.001490053488,0,1,0,0,-10.11228943,-2.424812317,-36.685215,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:54.002269952,-0.05254074097,0.1871109009,9.808054047,-0.001459529158,-0.0008940915577,0.0001880355412,0,1,0,0,-10.07048035,-2.40968895,-36.50582123,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:54.252269952,-0.05942642212,0.1936972046,9.823621674,0.000854058424,-0.000669472036,0.0007475786842,0,1,0,0,-9.909561157,-2.64066124,-36.28424835,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:54.502269952,-0.04864883423,0.1920506287,9.822573853,-0.0008762318176999,0.00098614115255,-0.000142974779,0,1,0,0,-9.913970947,-2.734861374,-36.696172715,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:54.752269952,-0.04558021545,0.19077827455,9.8223493195,0.0003455235856,0.002438322874,-0.002768635051,0,1,0,0,-10.03265381,-2.609498978,-36.63061142,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:55.002269952,-0.05074447632,0.1989363098,9.804910583,0.001331000123,-0.0001109128352,-0.000740051968,0,1,0,0,-10.03211975,-2.498317719,-36.62644958,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:55.252269952,-0.07005432129,0.1932481384,9.818681946,-0.0003862872836,-0.0001218712423,-0.0008853937034,0,1,0,0,-10.15802002,-2.436048508,-36.71150589,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:55.502269952,-0.04326004028,0.206869812,9.823921051,0.000194461317745,-0.00129564024985,0.0006744801066,0,1,0,0,-9.994850161,-2.5641613005,-36.456243515,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:55.752269952,-0.05486091614,0.19085311885,9.8134428405,-0.001266614068,-0.0005536283134,-0.00117719057,0,1,0,0,-10.01907349,-2.605623245,-36.67638016,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:56.002269952,-0.04655319214,0.1941462708,9.810149689,0.001158058411,-0.001616899157,-0.0006032725796,0,1,0,0,-10.02026367,-2.677371979,-36.71131897,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:56.252269952,-0.0375718689,0.2064207458,9.813293152,-0.0007190550674999,-0.0004068361013,-0.0001860519987,0,1,0,0,-10.0544662465,-2.698719025,-36.825056075000006,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:56.502269952,-0.05298980713,0.1995350647,9.807754669,0.002218612935,0.0006499267183,0.002494848333,0,1,0,0,-10.03952026,-2.658283234,-36.66087341,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:56.752269952,-0.05792953491,0.2035766602,9.830357666,-0.001859805547,-9.275716729e-05,0.001370529877,0,1,0,0,-9.926849365,-2.727054596,-36.5099678,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:57.002269952,-0.04909790039,0.1943708038,9.8281871795,0.001538408455,-0.0003240664955,-0.002473260509,0,1,0,0,-9.883544922,-2.673072815,-36.83576965,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:57.252269952,-0.043409729,0.1812730408,9.815388794,2.2085383550000004e-05,0.002814213978,-0.0001095748739999,0,1,0,0,-10.00430298,-2.583847046,-36.588884355000005,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:57.502269952,-0.05119354248,0.1889071655,9.807155914,-0.000542497437,0.001983532682,0.001014696085,0,1,0,0,-10.17181396,-2.509494781,-36.44708252,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:57.752269952,-0.05748046875,0.1868115234,9.818532257,0.001519161044,0.000140929129,-0.00226835045,0,1,0,0,-10.17926025,-2.486888885,-36.44316101,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:58.002269952,-0.0642164611799999,0.2001338195999999,9.811945953,-0.0009373660432,-0.0002883756533,-0.001635980676,0,1,0,0,-10.0246582,-2.598997116,-36.80899048,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:58.252269952,-0.05463638306,0.1901046753,9.80176712,-0.00131148472405,0.00052642647645,-0.0004895699094499,0,1,0,0,-9.949905396,-2.5665779115,-36.600315095,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:58.502269952,-0.05373825073,0.1913021851,9.809550934,0.002922558924,-0.0008614254184,0.0001541092061,0,1,0,0,-10.15446472,-2.534597397,-36.84667587,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:58.752269952,-0.05523513794,0.1932481384,9.819580078,-1.486216206e-05,0.001100254944,0.0006188219413,0,1,0,0,-10.15766907,-2.625,-36.6266098,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:59.002269952,-0.0636177063,0.20402572635,9.800419922,0.001636825968,0.002134206239,-0.000514100655,0,1,0,0,-10.10945129,-2.522186279,-36.75428772,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:59.252269952,-0.05658233643,0.2098635864,9.814191284,0.00033000553959,0.00041706697085,0.0007530825096,0,1,0,0,-9.9204483035,-2.6167268755,-36.723110195,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:59.502269952,-0.05224136353,0.1933978271,9.806856537,4.634610377e-05,0.0001357786823,-0.0001913317246,0,1,0,0,-10.05345154,-2.656061172,-36.61341095,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:26:59.752269952,-0.0592767334,0.1981878662,9.821376343,-0.000678384502,-0.0007404835196,-0.0008907254087,0,1,0,0,-9.81690979,-2.720457077,-36.81069946,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:00.002269952,-0.05343887329,0.19863693235,9.818382568,0.001047258964,-0.001784852357,0.002905111061,0,1,0,0,-9.963012695,-2.690006256,-36.61544037,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:00.252269952,-0.04640350342,0.1987866211,9.821825409,0.0014001071975499,-0.0009312023178,0.00107051606735,0,1,0,0,-10.11965179,-2.616912842,-36.699911115000006,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:00.502269952,-0.06885681152,0.1974394226,9.819280701,0.0002553033701,-0.002125697909,0.0009192934958,0,1,0,0,-9.774353027,-2.730628967,-36.41033554,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:00.752269952,-0.05104385376,0.2067201233,9.814490662,-0.002690405818,-0.0003412168007,0.0008289550897,0,1,0,0,-10.03585815,-2.578420639,-36.71837616,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:01.002269952,-0.05269042969,0.18920654295,9.8192058565,0.001914214576,-0.001589001855,-0.001477215206,0,1,0,0,-10.16708374,-2.416511536,-36.69222641,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:01.252269952,-0.04445755005,0.1881587219,9.807305603,-0.0002529663907,0.00034142378715,-0.0009458832212,0,1,0,0,-10.098350525,-2.411795616,-36.730793,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:01.502269952,-0.0505947876,0.1962419128,9.808652802,0.002127796877,-0.001089244499,-0.001359458081,0,1,0,0,-9.990524292,-2.519332886,-36.8805809,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:01.752269952,-0.0477507019,0.1889071655,9.799970856,-0.001054204884,0.00222999556,-0.0009743464179,0,1,0,0,-10.28770447,-2.634994507,-36.75804138,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:02.002269952,-0.05336402893,0.1982627106,9.815239105,0.001971487887,0.0007706051692,-0.001024167519,0,1,0,0,-10.13182068,-2.494976044,-36.78837967,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:02.252269952,-0.05987548828,0.1983375549,9.802066498,-0.00159837960385,0.000489366589815,-0.0002108739569999,0,1,0,0,-9.9696960465,-2.431895256,-36.627336505,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:02.502269952,-0.04954696655,0.1796264648,9.816286926,0.0007972774329,-0.0004688047338,0.001355263637,0,1,0,0,-9.915390015,-2.640222549,-36.45225906,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:02.752269952,-0.05718109131,0.1923500061,9.817933502,-0.0004656175151,-0.0005745575763,-0.001758304425,0,1,0,0,-10.17303467,-2.461231232,-36.6601944,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:03.002269952,-0.062719573975,0.1984123993,9.810823288,0.0007134089246,0.0009948303923,-0.0006730451714,0,1,0,0,-10.33695984,-2.335111618,-36.7109642,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:03.252269952,-0.06227050781,0.1856140137,9.823771362,-0.000281188025855,0.00028813368415,-0.00060813181345,0,1,0,0,-10.10470581,-2.500717163,-36.82437515,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:03.502269952,-0.0520916748,0.1944456482,9.820777588,0.0001557447831,5.602021702e-05,0.001317878487,0,1,0,0,-9.97088623,-2.653610229,-37.02165222,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:03.752269952,-0.06676116943,0.1887574768,9.810748444,0.0005190183874,-0.0004518491914,-0.001076611108,0,1,0,0,-10.01243591,-2.416858673,-36.78862381,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:04.002269952,-0.05545967102,0.2002835083,9.8199543,-0.0014381124931,0.000637720571865,-0.0001621028640999,0,1,0,0,-10.059043885,-2.5297145845,-36.5744915,52.33359549,4.914324795,-1.0,False
2023-06-09 14:27:04.252269952,-0.07005432129,0.1945953369,9.83110611,-0.0002801399678,-0.001725851092,0.0003803003347,0,1,0,0,-9.839889526,-2.494626999,-36.58631134,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:04.502269952,-0.06511459351,0.1995350647,9.812095642,0.0009532100521,0.0005611318629,-0.0001386827789,0,1,0,0,-9.984176636,-2.615972519,-36.6291008,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:04.752269952,-0.06271957397,0.1814227295,9.803114319,0.0007452114369,-0.0008122728905,0.0009194361046,0,1,0,0,-10.03186035,-2.651716232,-36.45650482,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:05.002269952,-0.047301635745,0.2010319519,9.812844085999998,0.0003178118494999,0.0009734089251,-0.00066934514325,0,1,0,0,-9.930305481,-2.5798711775,-36.515787125,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:05.252269952,-0.06122268677,0.189206543,9.803114319,0.002074145712,0.00388560188,-0.001815882162,0,1,0,0,-10.21206665,-2.406583786,-36.77353668,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:05.502269952,-0.06242019653,0.1911524963,9.816137238,0.001101260772,-0.0002417592332,0.001075736596,0,1,0,0,-9.996871948,-2.536996841,-36.49910355,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:05.752269952,-0.05373825073,0.2026785278,9.809251556,0.001919875154,-0.001245671534,-0.0008289737161,0,1,0,0,-10.06356812,-2.517839432,-36.68050766,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:06.002269952,-0.06107299805,0.1999841309,9.83694397,0.0007208519966499,0.002254155348,0.0003783163846999,0,1,0,0,-9.979324340000002,-2.4846992495,-36.40019417,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:06.252269952,-0.0558338928199999,0.19489471435,9.8144906615,-0.002254214603,0.0005520216655,-0.001590138767,0,1,0,0,-10.02854919,-2.787847519,-36.322258,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:06.502269952,-0.06481521606,0.2038760376,9.808203735,0.00316968956,-0.0006118178135,-0.001019349555,0,1,0,0,-10.17289734,-2.504295349,-36.51063538,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:06.752269952,-0.04834945679,0.189206543,9.818681946,-0.001722523477,2.609356306e-05,0.001831933972,0,1,0,0,-10.01434326,-2.482635498,-36.27082825,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:07.002269952,-0.05852828979,0.1866618347,9.810149689,-8.323660584999998e-05,-0.00062443583745,0.0001903974332499,0,1,0,0,-9.912727356,-2.5659866335,-36.496406555,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:07.252269952,-0.056582336425,0.19242485045,9.814864883,0.002251658589,-0.00253264443,0.001244939631,0,1,0,0,-10.14826965,-2.492275238,-36.62166595,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:07.502269952,-0.05298980713,0.1951940918,9.818831635,-0.0007980986265,-0.003307702951,-0.000118506141,0,1,0,0,-10.02682495,-2.625015259,-36.37897491,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:07.752269952,-0.0643661499,0.1913021851,9.826765137,0.0003460108419,0.0005043791607,0.002532061189,0,1,0,0,-10.11933899,-2.501211166,-36.60923767,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:08.002269952,-0.05658233643,0.192948761,9.820328522,-0.0009778559322,0.00061848759655,-0.0002158379647999,0,1,0,0,-10.076095579,-2.460301399,-36.59864426,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:08.252269952,-0.06249504089,0.2008074188,9.813143463,0.0001009755651,0.002358127153,-0.001058246708,0,1,0,0,-10.18406677,-2.405956268,-36.56831741,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:08.502269952,-0.04864883423,0.1847158813,9.824220428,-0.002182307653,0.001783087151,-0.001388054923,0,1,0,0,-10.06617737,-2.51682663,-36.56115723,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:08.752269952,-0.05748046875,0.1877096558,9.814790039,0.001769529423,-0.001498430967,5.520437844e-05,0,1,0,0,-10.33110046,-2.157876968,-36.51249695,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:09.002269952,-0.06556365967,0.1851649475,9.811047821,0.0005900725955,-0.0017132778885,0.0006464212785,0,1,0,0,-10.143829345,-2.29147625,-36.443431855,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:09.252269952,-0.04400848389,0.19721488955,9.8194303895,-0.001075394219,-0.0003314905334,-0.0005318999756,0,1,0,0,-10.08050537,-2.430671692,-36.74667358,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:09.502269952,-0.04206253052,0.172591095,9.816436615,0.001155985985,-0.0005877736257,0.002042027656,0,1,0,0,-10.10411072,-2.26064682,-36.1799469,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:09.752269952,-0.05777984619,0.1836680603,9.803713074,-0.0001359740272,-0.0002685424406,-0.001348705962,0,1,0,0,-10.14782715,-2.138259888,-37.04938126,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:10.002269952,-0.05763015747,0.1981878662,9.816735992,0.0007388517552,0.0001733249519999,0.0006089869421,0,1,0,0,-10.15876007,-2.403383255,-36.647539140000006,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:10.252269952,-0.06152206421,0.19302360535,9.81,-0.002057610778,0.002133112168,0.002255243948,0,1,0,0,-10.24357605,-2.417228699,-36.66269684,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:10.502269952,-0.06646179199,0.1953437805,9.797276459,0.001533657778,0.0008846553974,0.000373199,0,1,0,0,-10.19671631,-2.496332169,-36.79039383,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:10.752269952,-0.05628295898,0.1954934692,9.813442841,-0.001476514735,-0.000889242976,0.0003739594249,0,1,0,0,-10.06617737,-2.369358063,-36.81308365,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:11.002269952,-0.05688171387,0.1920506287,9.807455292,-0.00065349490615,0.0008765984093999,-0.00100548920465,0,1,0,0,-10.16162109,-2.406907082,-36.5911808,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:11.252269952,-0.05111869812,0.1976639557,9.813367996,0.003267001361,-0.0009527826915,0.002075149911,0,1,0,0,-10.10787964,-2.455841064,-36.81603241,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:11.502269952,-0.04445755005,0.1814227295,9.806557159,0.0008377859485,-0.0004292187514,0.0005381260999,0,1,0,0,-9.952484131,-2.360530853,-36.5198555,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:11.752269952,-0.04685256958,0.2086660767,9.816735992,0.00081018783405,-0.0004715069081,-0.0003617764451,0,1,0,0,-10.071289065,-2.3098526,-36.878143315,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:12.002269952,-0.07723937988,0.1907034302,9.819729767,-0.0007100741495,0.0003382659052,0.001138554886,0,1,0,0,-9.957885742,-2.530996323,-36.79608917,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:12.252269952,-0.041164398195,0.1972148895,9.8101496885,-0.001846165396,-0.0004553011386,5.450099707e-06,0,1,0,0,-10.10350037,-2.938951492,-36.99650955,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:12.502269952,-0.05748046875,0.1953437805,9.815239105,0.0009487111238,-0.002530285623,-0.0003306267317,0,1,0,0,-9.831069946,-2.715675354,-37.1121788,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:12.752269952,-0.05373825073,0.1880090332,9.827962646,-0.0012671095319999,0.0008436481003,0.0001011745769999,0,1,0,0,-9.9158554075,-2.6678209305,-36.58755112,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:13.002269952,-0.05298980713,0.2025288391,9.815987549,1.088134013e-06,-0.0016023512,0.001112593571,0,1,0,0,-10.0506897,-2.987342834,-36.80971527,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:13.252269952,-0.05598358154,0.1936972046,9.8570771025,0.0005450711469,-0.002699585166,0.001338795293,0,1,0,0,-9.878463745,-2.770032883,-37.04272842,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:13.502269952,-0.05807922363,0.1853146362,9.82287323,-0.00260170619,-0.0005538088735,-0.0001725014299,0,1,0,0,-9.929855347,-3.009599686,-36.9385643,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:13.752269952,-0.05254074097,0.1974394226,9.817334747,-0.0014081052213,0.0019375883275,-0.002206225181,0,1,0,0,-9.9094314575,-2.8927812580000003,-36.80629158,52.33447776829667,4.891991603794989,-0.011739427005407843,False
2023-06-09 14:27:14.002269952,-0.03847000122,0.1990859985,9.80760498,-0.001607545186,-0.0008938208921,-0.001281872857,0,1,0,0,-9.756744385,-3.212188721,-36.66931915,52.33447776829667,4.891991603794989,-0.011739427005407843,False
