,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelwalk,labelsit,labelride,labelrun,mag_phone_x,mag_phone_y,mag_phone_z,loc_phone_latitude,loc_phone_longitude,loc_phone_speed,simple_dist_outlier,pca_1,pca_2,pca_3,pca_4,pca_5
2023-06-09 12:31:04.002269952,-0.3307964618648858,-0.18887788099923222,10.010039599451497,-0.2370541889368232,-0.007695196699838789,0.39112366644314916,1,0,0,0,-4.265631684392729,-6.567622579995857,-40.33551157710788,52.33449367,4.864196218,-1.0,False,-0.15929277461979896,-0.004134415880786079,-0.017196501349331948,0.006165120366801249,0.01628117166812262
2023-06-09 12:31:04.252269952,-1.3754429391696856,0.45276983893502637,8.4733510481066,0.10117154819531818,-0.10048579532570572,0.44126750279387356,1,0,0,0,-4.258451583142653,-4.310223274893857,-41.200261548481876,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.13645217308982438,0.002833945497260744,-0.021136229345649165,0.025679532121742763,-0.003250485563801047
2023-06-09 12:31:04.502269952,-1.0941809955087325,0.21805283339503298,9.374205284204905,-0.03149152848163609,-0.23580309497209503,0.34469749088144985,1,0,0,0,-4.193093722945194,-2.0386887943624328,-41.91329568744449,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.13204726746064765,-0.007531776523730548,-0.03885302902789978,0.006680941030602096,-0.0004659803827400174
2023-06-09 12:31:04.752269952,-0.44379133160112594,0.14800649838396462,9.930366277916281,-0.05390530683490733,-0.042239407981176536,0.08015786042751159,1,0,0,0,-4.023249697719024,-0.14068985198936323,-43.29608638202324,52.33321255,4.863945739,1.940000057,False,-0.12888605817685855,-0.018389365947691964,-0.04880998700231825,-0.014687024528328369,-0.015096653676520527
2023-06-09 12:31:05.002269952,-0.7056130180597927,0.29955480376735594,10.036883590842935,0.245682159254102,0.28177153988158926,-0.0727459738759658,1,0,0,0,-1.3196980676034973,0.06794323812234482,-45.09577413989667,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.13673627622467893,-0.009517578722077261,-0.06158374258526584,-0.013638278943675966,-0.040342033908047664
2023-06-09 12:31:05.252269952,-1.5119978241263428,0.056175066210858424,10.023478446007507,0.15679258541452584,-0.08330393646910783,0.14934021429976713,1,0,0,0,1.412511264657164,0.16985018933661578,-46.09262943583965,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.1406564112244958,0.0034669281123343963,-0.07810353010077391,-0.009463740786625598,-0.030284778565221934
2023-06-09 12:31:05.502269952,-2.556710008843986,0.252752081405023,8.5033801079649,0.02982472829975004,-0.1787468862660961,0.174886608797726,1,0,0,0,2.1827482740463395,2.3397698972739494,-47.30553689098179,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.11828581449348922,0.012228910851636028,-0.078637502690325,-0.01475819352913549,-0.033964365441006075
2023-06-09 12:31:05.752269952,-2.02519502568233,0.4672130364453384,8.21303963803949,0.09653435344870531,0.04304006220392204,-0.09493151892481347,1,0,0,0,3.6883220703201327,5.0319426551079225,-49.01753463960162,52.33320404,4.863978177,1.139999986,False,-0.10501416860392568,0.010327624786374721,-0.08820995591714868,-0.031238570008795815,-0.06041811824215372
2023-06-09 12:31:06.002269952,-0.3639790868063435,0.1846379545805874,9.566001902815753,0.15915680599305762,-0.20023280927411305,-0.3733331781649192,1,0,0,0,3.6098818994353277,5.138308430196167,-49.83016075202176,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.11700763554073776,-0.005801633702245811,-0.09582928805439868,-0.04602013664962525,-0.0766116537433728
2023-06-09 12:31:06.252269952,-1.3046948900732653,-0.17411931161840363,10.837581791731795,0.3295975621341531,-0.1658751329797011,-0.33979952012634046,1,0,0,0,2.653823574999001,2.8936164836135156,-50.50645520434529,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.14451825296024498,-0.010591951113147638,-0.10389793344828431,-0.039332579476634454,-0.06862324652545365
2023-06-09 12:31:06.502269952,-2.8817839786229675,-0.3038364294856219,11.286705923681726,0.005423439434747775,0.1578986148336418,0.3230385354154588,1,0,0,0,4.794011749543148,2.1426299627204335,-51.84158752133776,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.15944751195313875,-0.00015225640467411483,-0.12886307799082009,-0.026671597850496775,-0.023535889340888586
2023-06-09 12:31:06.752269952,-1.551454210089515,-0.08068896751518054,9.32184883956508,-0.5105507895713426,0.21633979257505856,0.6004402506217682,1,0,0,0,6.537879268247285,2.835621662186329,-52.93712488172603,52.33345684,4.864221336,1.139999986,False,-0.13898091411085664,0.005324904923469283,-0.11541191239038173,-0.02997507295219492,-0.0170574654171474
2023-06-09 12:31:07.002269952,-0.268318406792278,-0.03823130292077907,8.173110931331014,-0.049814822557432595,0.3635525227406138,-0.11236948336770086,1,0,0,0,7.329371750440512,2.2057695238250625,-53.66324177488869,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.13400824055796734,0.00942071170530943,-0.08922166276112437,-0.03899269794594836,-0.08220154203799314
2023-06-09 12:31:07.252269952,-0.9165967700081581,-0.016668338684304777,9.545467944805383,0.15402117206885182,0.5240929655075198,-0.34241287796096775,1,0,0,0,9.385909758226735,0.13196244806242075,-54.15026364630073,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.16392779134277535,0.018310180283767966,-0.09827195064897756,-0.04681043184575671,-0.09080587749362849
2023-06-09 12:31:07.502269952,-2.0224978543346803,0.2828656909544298,9.846642027568624,-0.5518108824939292,0.15599352410316844,0.2186550211216804,1,0,0,0,8.41871738265078,-2.441135862068735,-54.77954523394647,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.1847554619942981,0.01714944685057248,-0.09755091286649302,-0.04920959911032203,-0.03086935339501214
2023-06-09 12:31:07.752269952,-2.6045002642371937,0.05965521456759535,9.98912972180627,-0.4456214435014472,-0.2978463021565852,0.39954650347763787,1,0,0,0,4.314964623163644,-2.4561336230151616,-56.03054432858486,52.33429616,4.864181606,0.9100000262,False,-0.18688630669887574,-0.004204796843695918,-0.10122225214914896,-0.03350360991995335,-0.02183185742476376
2023-06-09 12:31:08.002269952,-1.1916662678244256,-0.34729793766311606,9.938838418554788,0.1044647310723465,0.005837818558031268,0.25862100633546886,1,0,0,0,2.530273091777368,-0.9476254284592629,-56.68149124681573,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.17560786653309338,-0.022220557826285844,-0.10470829255296525,-0.014416442161806566,-0.05776471109627706
2023-06-09 12:31:08.252269952,0.45773833926583185,-0.2678132522771608,8.497484718198422,0.05395189232223858,0.22860317275335215,0.042893542943146776,1,0,0,0,2.665549075977652,-4.008185972471738,-56.11683066668285,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.17755102427902264,-0.016435321576499136,-0.06423282385718579,-0.01458289948370017,-0.08011078074596521
2023-06-09 12:31:08.502269952,-0.42381333819427097,0.07369245408818018,8.708452141103761,0.011871726218962604,-0.150248781719903,-0.10522771674861904,1,0,0,0,1.3276218791892063,-8.42001195266633,-55.46144362041581,52.33428597,4.864105834,1.129999995,False,-0.20598444834718416,-0.011002493204791734,-0.04024150098572959,-0.017116204810413198,-0.07295281348744241
2023-06-09 12:31:08.752269952,-1.3085073925067143,0.577392044115377,9.605770108456772,-0.04821685859421635,-0.016645695806971134,0.34765641049298585,1,0,0,0,-0.8984549812894371,-8.08542067067137,-55.35347640646614,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.212802492992638,-0.022531830934940263,-0.05737931355799815,-0.000436404337558499,-0.03798690064084645
2023-06-09 12:31:09.002269952,-0.7936499449242255,0.7785375660053416,9.332731483770054,0.00706018426058031,-0.012735341599683486,0.4999760746580458,1,0,0,0,-2.022145684358995,-6.236640333977919,-55.75339291880756,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.19906605804887378,-0.03294322980677401,-0.06438210664048137,0.00970555411033963,-0.038800599611323046
2023-06-09 12:31:09.252269952,-0.21994972351780662,0.6907186330061417,9.19205810782907,0.3888703941748776,-0.5044283606579909,-0.26183229345164,1,0,0,0,-2.2149661513248207,-7.729222841464787,-56.000967059854354,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.20737764887244262,-0.03211939672031191,-0.04244883917298666,-0.007071795332879508,-0.08940558752093837
2023-06-09 12:31:09.502269952,0.11851044503784908,0.738610275505272,9.154845453133214,0.2904187584134946,-0.1604516378315512,-0.47279985140594954,1,0,0,0,-1.9167947860037085,-13.531553812884976,-55.798977606187115,52.33426854,4.864121675,0.9100000262,False,-0.2422096104174311,-0.023131260147500762,-0.007977445179524034,-0.013618816816062907,-0.09360220817459396
2023-06-09 12:31:09.752269952,-1.0764195079025491,1.0216012215603352,10.046356468699514,-0.10931954885838276,0.13314100136284765,0.18173958709623697,1,0,0,0,-0.9172062685757019,-18.9638346239779,-55.96784582125989,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.28678225728718254,-0.01183084965868424,-0.008368790240847381,0.003505096164398267,-0.03806074368532719
2023-06-09 12:31:10.002269952,-2.2169860310930884,1.4334606703716986,11.17122947081633,-0.17079944342413447,-0.17520243519204778,0.4682907162802997,1,0,0,0,-1.168625281348945,-18.916107795433337,-56.881042724087536,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.30187337784453233,-0.015978258141551443,-0.031562423712366436,0.009259894553858188,-0.012657071772838775
2023-06-09 12:31:10.252269952,-0.8525445146415183,0.524297279987346,11.139842261007152,0.004124239987253624,-0.013526382943221045,0.17013034462825277,1,0,0,0,-3.801222877007726,-17.806547546789222,-58.05635704099692,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.29244392282439025,-0.03926144895540552,-0.025405514175067933,0.0024693468022368276,-0.03974735258473983
2023-06-09 12:31:10.502269952,-0.06092709649871467,-0.748828843482007,11.207533019428459,0.20668391000619232,0.13811429165474212,-0.15628945528511598,1,0,0,0,-4.0688828253234535,-21.05248804911491,-57.94498433869091,52.33426439,4.864129219,0.4300000072,False,-0.30851578381325895,-0.039424733513657426,-0.0037926489125528016,0.0009495131572156927,-0.06337747350393695
2023-06-09 12:31:10.752269952,-0.5401463006308913,0.3753255580409246,10.23455034151228,0.13430304424947268,0.05969560707764388,-0.17915278528673895,1,0,0,0,-0.0635090723293274,-25.62799212756898,-56.16679144564733,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.3288152098772292,-0.0016318695127670818,0.023724862922493484,0.0066139878611475005,-0.06365495641720711
2023-06-09 12:31:11.002269952,-0.476918933029529,1.3593351732949512,8.986430788912735,-0.0673809867753256,-0.026773757040453875,0.07008832367840699,1,0,0,0,0.961035776136198,-26.989140726662754,-54.99497646844128,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.32497353863246875,0.01357302715531769,0.04088816369379999,0.018510306579880453,-0.05115209723386051
2023-06-09 12:31:11.252269952,-1.1008812772302832,0.5430527963855807,10.333849722175966,-0.0399890740443528,-0.29723820867058814,0.2459088310496685,1,0,0,0,-2.910423317152433,-25.537761280059662,-54.043077369528284,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.32191262817634425,-0.008030762253591667,0.02432934675032867,0.02393654740949837,-0.02555943243188223
2023-06-09 12:31:11.502269952,-0.952016696269479,0.5675864103595536,10.743169102223979,0.16035093421976337,-0.0758028149862814,-0.005285572695120526,1,0,0,0,-4.6864946115905495,-25.267497798519095,-50.89024204674603,52.33426033,4.864143133,0.4300000072,False,-0.31437975369524174,-0.00931434876346022,0.035962661962266475,0.021970546405222047,-0.03053352120048943
2023-06-09 12:31:11.752269952,0.510850147861029,0.7151214937148569,8.254385874067424,0.2124338650548635,0.3459596202070051,-0.42996964251277753,1,0,0,0,-2.583380484425966,-27.668998269640234,-46.20595800088507,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.29270039168434087,0.023146302401820286,0.09497671791726583,0.020721907937218353,-0.06251548643517878
2023-06-09 12:31:12.002269952,-0.3544625634277933,0.4288446027557785,7.411246627551511,-0.10830473960499659,0.1271225524506896,-0.2844344437352794,1,0,0,0,1.008578847512192,-28.598306966008657,-41.791170858634324,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.2801920939002896,0.06122368198325879,0.10932722728021617,0.018701520338672867,-0.036465538901032796
2023-06-09 12:31:12.252269952,-2.134251422148217,0.769875081694486,9.216938622714947,-0.2815481631086534,-0.12472143499905884,0.32700150031813946,1,0,0,0,3.335313455567702,-25.046236474264408,-38.95314577487071,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.27170756345800934,0.07426577590464833,0.05943071710991495,0.02832657197024047,0.020579093563173664
2023-06-09 12:31:12.502269952,-1.255773255785412,0.4498398372634673,10.16126387087108,-0.2724259708242659,0.09461050340180603,0.5367495641572575,1,0,0,0,1.6361630653813888,-21.362110297508096,-37.19253749396435,52.3342579,4.864162579,0.8799999952,False,-0.24990934324975855,0.057114410608488264,0.03864853974268242,0.03355681955464424,0.03635804437874569
2023-06-09 12:31:12.752269952,0.255145092103612,-0.1065098379622472,10.067685105058892,-0.2698096287023106,0.3510994796239702,-0.015228581955301863,1,0,0,0,0.8360480025961637,-21.20779145042313,-34.49799401822381,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.2369786883442929,0.0552857257902516,0.06510514122059628,0.009303633673256019,0.013815851075003908
2023-06-09 12:31:13.002269952,-0.3126451957510644,-0.32969136738829874,11.03333659092775,0.20765934313105888,0.07730668784668106,-0.6298592359810423,1,0,0,0,4.885411848207657,-21.20440393670952,-32.15810749746141,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.24334546661449866,0.08168124407665833,0.05896043745093115,-0.004833445342417907,-0.020239246832990717
2023-06-09 12:31:13.252269952,-1.6593927177562413,-0.5426175628985144,10.782091084700957,0.18450070224558257,-0.3118249680799165,-0.15763523374088131,1,0,0,0,8.497238955022897,-19.953618471207395,-32.328135099768915,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.23682949580052845,0.10274888018595914,0.03180700802511113,0.014279320489744255,-0.0005864949344681455
2023-06-09 12:31:13.502269952,-1.711019713790715,0.4107647511721931,8.641669548927045,-0.41122955441674786,-0.06812125441006005,0.721276683884607,1,0,0,0,9.170354024932532,-18.845427016500242,-33.93528510278886,52.33425329,4.864183366,1.090000033,False,-0.21606059619946064,0.10716510769944498,0.030457064910874642,0.03664810366641723,0.03993006056782102
2023-06-09 12:31:13.752269952,-0.642863608246406,0.4969894558002058,9.796262435528945,0.03647695635015245,0.044508625700983864,0.41497605378924163,1,0,0,0,8.56867391669016,-18.227591620352896,-35.2359850021699,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.2262196067543399,0.09087221529309848,0.0182430670166178,0.03714011842405831,0.008067087587914606
2023-06-09 12:31:14.002269952,0.10395561719661775,-0.9886343788381322,12.436685029134,0.4346192007729418,-0.3744866040863138,-0.2864805560732643,1,0,0,0,10.134777378922125,-19.95803667384963,-35.95247766780255,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.2610257447799967,0.08464945916748223,0.004649051004732638,0.011483152120156532,-0.027284416840022047
2023-06-09 12:31:14.252269952,-1.178725343331714,-0.6348511423419345,10.472924152705142,0.012944156419747908,-0.20913092018068039,-0.13702750326040922,1,0,0,0,17.515718938488238,-20.11838233215778,-37.2021057177357,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.2538011970632787,0.1303283625717385,0.0048111594268584745,-0.001108006162400053,-0.023864879031422682
2023-06-09 12:31:14.502269952,-3.0434969355398733,0.29515428046145087,8.134215792948508,-0.0158112198700248,0.27631154699763266,0.36123048198536023,1,0,0,0,24.737193473388636,-16.437191859940942,-38.905238525496614,52.33424972,4.864203734,0.8799999952,False,-0.2230293726486873,0.17300801731825574,-0.02270455623864409,0.017196777395036094,-0.023892265423859683
2023-06-09 12:31:14.752269952,-1.5836998514325935,0.12243831538176846,9.753533914589749,0.14154248138311265,-0.2830493408008075,0.4689273500160824,1,0,0,0,27.093118308967078,-16.669831351186524,-40.24111617739295,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.24318337489616593,0.1664013843209855,-0.05020850824060197,0.025496434432905616,-0.030092739564794288
2023-06-09 12:31:15.002269952,0.3378377064408179,0.2797079088868808,11.166626283781914,0.27117136291645466,-0.8734538748991657,0.09364777829740682,1,0,0,0,30.188749680825737,-14.421744845753961,-41.97399143134619,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.24836103659676834,0.1588353802713476,-0.07627741509671541,0.0036491874608142023,-0.06178741987024755
2023-06-09 12:31:15.252269952,-1.1895037080644826,0.0022805722117354016,10.88826768252701,-0.08044708260448172,0.09436841521010908,-0.017689846253713053,1,0,0,0,33.01751694614838,-0.3389690854370315,-43.46223236220093,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.1659103511294727,0.15626225486440667,-0.14217549200131027,-0.04988490545834925,-0.05932418611230641
2023-06-09 12:31:15.502269952,-2.1015415668173594,0.057751185343154515,9.84538598279202,-0.9131037308496485,0.8134830098903197,0.41577425548616914,1,0,0,0,30.428586468707547,11.142879347642584,-44.10053687702699,52.33424784,4.864220414,0.7799999714,False,-0.0853463487926686,0.13287779474826786,-0.17983020475116143,-0.08441600624218303,-0.012398858323643633
2023-06-09 12:31:15.752269952,-1.0275304967380234,1.1987838884449127,7.98686676914115,-0.4363313911719743,-0.0154619804264261,0.49375529975341403,1,0,0,0,25.824026196207576,14.210473466861563,-45.136550270460795,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.050669204965648675,0.10843499924224247,-0.17272474100663046,-0.048240544112790974,-0.04422913712644231
2023-06-09 12:31:16.002269952,-0.46152664573269264,0.8667340107440451,8.884242660177247,0.40434317516732915,-0.39068985132048484,0.07325995031684318,1,0,0,0,21.117434906890708,18.330406743411057,-46.50051224059493,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.03397273170377365,0.07180957384588074,-0.19349485277935505,-0.03665795778535552,-0.09178396989354669
2023-06-09 12:31:16.252269952,-0.09892119102095592,-0.26765287505730817,11.743144839900415,0.14922422725971038,-0.12088986631579358,-0.3268547358070069,1,0,0,0,13.031539921266035,19.593901286971175,-48.283434111843356,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.049379807318753646,0.011836507105027146,-0.2020866174559842,-0.08119914368411948,-0.07552585936208102
2023-06-09 12:31:16.502269952,-0.5900131824567143,-0.36164656597718275,11.027295188393806,0.16717590422525302,-0.2209227704202288,-0.3548417999635149,1,0,0,0,3.8534785895271897,17.606643296766066,-49.65034603536013,52.33424643,4.864231623,0.7799999714,False,-0.05258691785726012,-0.0273112467778624,-0.16922805355446666,-0.07173905466628278,-0.0700718466229363
2023-06-09 12:31:16.752269952,-1.2191609936039092,-0.1409281322316132,9.144286805338318,0.29714838968439755,0.02213972628922111,0.04472678809264752,1,0,0,0,-0.49813862001006715,18.93365889854277,-48.96771681100117,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.022723626238224874,-0.037058642728467955,-0.15562642145173103,-0.036878448187746105,-0.06052578523316726
2023-06-09 12:31:17.002269952,-0.4761683779432837,0.30494907007826333,8.969761046407463,-0.014266774980500935,0.2463788393154272,0.15801491982267793,1,0,0,0,-1.604858544644039,18.46652835558615,-48.44489452559846,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.021698167355185947,-0.04330781822816302,-0.14410120364911438,-0.04248312084547915,-0.04498665215458508
2023-06-09 12:31:17.252269952,0.08516150553011927,0.5890538395704826,8.76033038153292,-0.014727510539847055,0.08217435472184599,-0.07225044051603735,1,0,0,0,-4.496879793400318,14.748955565832475,-49.25854149181887,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.04313736428381851,-0.05514797320935266,-0.11392605249247412,-0.04522144516809337,-0.05564092699694522
2023-06-09 12:31:17.502269952,0.2796825637378802,0.5847006399300125,9.742378291440179,0.07913141248449049,0.08340929399000618,-0.08447185977004049,1,0,0,0,-7.465850847427784,11.923790749982585,-49.74398445884043,52.33424865,4.864247789,0.6999999881,False,-0.06912339295708585,-0.0719042486715356,-0.1063230778546087,-0.038935231244239504,-0.05071680914516145
2023-06-09 12:31:17.752269952,-0.48856974157716243,0.7535483281222219,10.451053919411763,0.01062305729793037,-0.3113296780498104,0.02293636096688885,1,0,0,0,-9.10280400940799,9.660931612747634,-49.58562559542022,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.08946542298371589,-0.07586328377142348,-0.1037099838565455,-0.03484997423766096,-0.03124275638157472
2023-06-09 12:31:18.002269952,-1.9477906847269282,0.29588357773208557,9.060210901984998,-0.19356563045171848,-0.47681691672384463,0.22744967696887672,1,0,0,0,-11.462151837877597,10.13724596829317,-48.76044441423138,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.06932150103106678,-0.073235770474438,-0.09026799460398732,-0.028979455124738374,-0.0107069923563562
2023-06-09 12:31:18.252269952,-0.9285033819032652,0.1013613111230574,8.777193495719603,-0.1396183039503413,0.22308680745118067,0.22725474935323192,1,0,0,0,-11.32974098810699,10.505687882836575,-48.91976405946599,52.33447776829667,4.891991603794989,-0.0117394270054078,False,-0.06327505747065165,-0.0772318859937657,-0.08644367881650702,-0.026095353962020725,-0.02087193499242141
2023-06-09 12:31:18.502269952,0.3496922314704396,0.8159029154547545,9.104369614748135,0.29590294375538073,0.24302755198991502,-0.07569927113795125,1,0,0,0,-7.432650189827857,6.402357281426139,-50.564444333643635,52.33425404,4.864262039,0.6999999881,False,-0.1001645195569497,-0.06353134887993721,-0.07903399768169056,-0.01717536193606095,-0.0639509305906976
